,date,like,view,tag,content
467,2022-06-05,좋아요 9개,조회 0회,"['#쥬라기월드도미니언', '#범죄도시2....낮에는']",#쥬라기월드도미니언#범죄도시2....낮에는 막둥이랑 심야는 딸래미랑 데이트♡오랜만에 극장나들이~^^ 조아조아~♡
468,2022-06-05,좋아요 27개,조회 0회,"['#오빠님', '#속전속결', '#영화', '#간만에', '#문화생활', '#연휴', '#빠질수없는', '#팝콘사랑', '#츄러스', '#깨끗하고', '#시티뷰', '#범죄도시2', '#재밌네', '#후다닥']","#오빠님 데이트신청#속전속결 예매후 #영화 🎬 보러옴, •#간만에 #문화생활 #연휴#빠질수없는 #팝콘사랑 🍿 #츄러스 에버랜보단맛없넹🤪#깨끗하고 대기석이 창가 #시티뷰 에다 의자도 짱편함 ㅋ말그대로 그냥좋다 ㅎ운좋게 도착후 바로 자리가 생김,•#범죄도시2#재밌네 두시간이 #후다닥 💨• ""맞다가 죽을거같으면 그럼 벨 눌러"""
469,2022-06-05,좋아요 24개,조회 0회,['#범죄도시2'],"뜬금없이 꽃도 받고, 화장도 잘되서 컨디션 1 올라갔다💐❤️ 아! #범죄도시2 핵-강추👍🏻👍🏻"
470,2022-06-05,좋아요 100개,조회 0회,"['#부부스타그램', '#딸바보', '#도치아빠그램', '#결혼축하해', '#가족스타그램', '#장모님찬스', '#영화', '#범죄도시2', '#데이트']","장모님 찬스로 서우없이 구미 결혼식다녀오고,서우엄마 뒷풀이가서 독박육아,얼마만에 둘이 영화보는지...ㅎㅎ연휴의 끝은 곧 서우엄마의 복직, ㅎㄷㄷ이제부턴 진짜 육아시작이다. 화이팅합시다.#부부스타그램 #딸바보 #도치아빠그램 #결혼축하해 #가족스타그램 #장모님찬스#영화#범죄도시2#데이트"
471,2022-06-05,좋아요 12개,조회 0회,"['#범죄도시2', '#2번보기']",.오랜만에 가족나들이😊.#범죄도시2 #2번보기
472,2022-06-05,좋아요 18개,조회 0회,"['#손석구', '#손석구입덕', '#구씨', '#강해상', '#나손석구좋아하네', '#범죄도시2', '#나의해방일지', '#멜로가체질', '#추앙한다', '#당신의눈동자에건배', ""#Here's"", '#당신의매력이뭐길래', '#내마음돌려줘요🤣']",#손석구#손석구입덕#구씨#강해상#나손석구좋아하네#범죄도시2#나의해방일지#멜로가체질#추앙한다 손석구#당신의눈동자에건배#Here's looking at you kid센스8때부터 마음에 담았다#당신의매력이뭐길래#내마음돌려줘요🤣
473,2022-06-05,좋아요 21개,조회 0회,"['#마타탕', '#맛있어👍', '#범죄도시2', '#두번째봐도꿀잼', '#염소탕한그릇', '#꿀맛', '#아부지_자주_외식좀..❤️']",동생덕에 십몇년만에 시내버스타봄ㅋㅋㅋㅋ둘이 마라탕 머꼬 쇼핑하고 영화보고💛집와서 엄.빠랑 염소탕 먹으러간 사진을 못찌금😭#마타탕 #맛있어👍 #범죄도시2 #두번째봐도꿀잼#염소탕한그릇 #꿀맛 #아부지_자주_외식좀..❤️
474,2022-06-05,좋아요 12개,조회 0회,"['#영화', '#범죄도시2', '#배우들연기👍', '#두세번더봐도될것같아']",나도 드뎌봤다 범죄도시😌다들 다 재밋대서 기대하고 갔는데도 왜 재밋는거야#영화 #범죄도시2 #배우들연기👍 #두세번더봐도될것같아
475,2022-06-05,좋아요 16개,조회 0회,"['#영화', '#범죄도시2', '#영화범죄도시2', '#롯데시네마건대입구', '#무대인사', '#손석구', '#마동석', '#sonseokgu', '#madongseok🎬']","220604 #영화 #범죄도시2 #영화범죄도시2#롯데시네마건대입구 5관 종영시#무대인사 #손석구 #마동석 FOCUS#sonseokgu #madongseok🎬 4K 풀영상 https://youtu.be/J73BzGtsHrU🚫영상 로고 크롭 및 2차가공, 재업로드 금지 (Logo crop and video movement, re-upload are prohibited)@sonsukku @donlee"
476,2022-06-05,좋아요 12개,조회 0회,[],범죄도시 후기는 손석구 참 잘생겼따
477,2022-06-05,좋아요 18개,조회 0회,"['#범죄도시2', '#지난여행사진', '#여행기록', '#여수여행', '#가족여행', '#라테라스리조트']",모처럼 반가운 비소식🌧☔️신랑이랑 동생이랑 #범죄도시2 관람마블리도 마블리지만구씨의 다른매력...🤩😍잔인한부분이 많아서 눈가리기 바빴지만 유쾌통쾌한 시간이였다😄 #지난여행사진 여수여행의 최종목적지는 여기였지하루종일 물놀이🏊‍♀️🌊사진보니 또 가고싶네...#여행기록 #여수여행 #가족여행#라테라스리조트
478,2022-06-05,좋아요 13개,조회 0회,"['#범죄도시2', '#하루필름젊은이처럼']",누가 나한테 #범죄도시2 마동석 죽는다 그랬어?!ㅋㅋㅋㅋㅋ😠드디어 #하루필름젊은이처럼 놀기 힘들군 ㅎㅎ
479,2022-06-05,좋아요 20개,조회 0회,['#범죄도시2'],#범죄도시2 얼마만의 영화인지~🤩지안이는 오랫만에 만난 할미랑 좋은시간👵❤👧🏻나는 남편이랑 좋은시간🧑🏻❤👩🏻오늘도 구씨앓이😍
480,2022-06-05,좋아요 12개,조회 0회,"['#옛날사람', '#메가박스', '#범죄도시2', '#큰여자라이프', '#glendawork']",.#옛날사람 극장구경기계로 주문하는거 싫어하는편사이드추가 실패🥲#메가박스 에 버터구이오징어 없데요.#범죄도시2 역시👏👏👏.#큰여자라이프#glendawork
481,2022-06-05,좋아요 8개,조회 0회,"['#마블리', '#범죄도시2', '#도넛사랑', '#쌍둥맘👭', '#푸른가을맘❤']",🍩도넛마블리❤범죄도시2어유 😨무셔라#마블리#범죄도시2 #도넛사랑#쌍둥맘👭#푸른가을맘❤
482,2022-06-05,좋아요 8개,조회 0회,"['#범죄도시2', '#마동석', '#손석구', '#마석도', '#강해상', '#너지금납치된거야', '#주연배우가', '#제작하니까', '#캐릭터성도', '#시원시원하고', '#영화가', '#획일감있는데', '#지루하지가않아', '#범죄도시3', '#크랭크인들어갔나?', '#왠지3편은', '#지능범죄물?', '#똑똑이캐릭터가', '#등장할거같어', '#쥬라기월드도미니언', '#이제는', '#화석으로묻어두자', '#이집은3부작중', '#3편이제일똥같어']",장첸은 악랄했고강해상은 지독했다.그리고마석도는 굳건했다.공룡의 오류를 고치는 새로운 공룡들말고는그저 지난 모든 시리즈에 대한 찬사를 보내는트로피 무비 그 이상도 아니다.오마주로 꾸며진 오리지날에 대한 이스터에그말고 뭘 더.수면용으로 좋다.#범죄도시2 #마동석 #손석구 #마석도 #강해상 #너지금납치된거야 #주연배우가 #제작하니까 #캐릭터성도 #시원시원하고 #영화가 #획일감있는데 #지루하지가않아 #범죄도시3 #크랭크인들어갔나? #왠지3편은 #지능범죄물? #똑똑이캐릭터가 #등장할거같어 #쥬라기월드도미니언 #이제는 #화석으로묻어두자 #이집은3부작중 #3편이제일똥같어
483,2022-06-05,좋아요 8개,조회 0회,"['#얼마만의영화인가', '#범죄도시2', '#15세맞나요', '#손석구', '#귀막고', '#동석씨', '#마음맞는언니와', '#즐거운밤마실🌙']",🎁#얼마만의영화인가#범죄도시2#15세맞나요#손석구 눈빛 후덜덜#귀막고 눈감고 🙈#동석씨 유쾌 통쾌 액션#마음맞는언니와#즐거운밤마실🌙
484,2022-06-05,좋아요 51개,조회 0회,['#부부스타그램'],#부부스타그램 꺄‼️ 넘나 보고싶던 범죄도시2 드뎌 보러 왔댜아🥰남편이랑 심야영화보러 몇년만에 온건지😢시엄니가 갑자기 전화오셔서 하윤이봐줄테니 영화보고와 우리집에서 재울께~~이렇게말해쥬심🙆‍♀️어머님며느리라서 햄볶아요❤️ 감사합니댜아😚
485,2022-06-05,좋아요 58개,조회 0회,['#범죄도시2'],#범죄도시2 드디어 봤또다🤟🏻
486,2022-06-05,좋아요 10개,조회 0회,"['#춘예축하🧜\u200d♀️', '#콘센트많은스타벅스💚', '#부산벡스코', '#신세계센텀', '#범죄도시2', '#225토마토스트릿광안점', '#채끝', '#6월5일']",오늘도 캐빡센하루🌺좋다좋아🐳#춘예축하🧜‍♀️#콘센트많은스타벅스💚#부산벡스코#신세계센텀#범죄도시2#225토마토스트릿광안점#채끝#6월5일
487,2022-06-05,좋아요 170개,조회 0회,"['#와인바', '#범죄도시2', '#시밀러룩']",♡우린 둘이 같이 있을때 쉽게 무너진다...각자 식단과 운동 잘 하다가 .. 데이트만 하면 술이 땡긴다 ^_^와인 앞에서의 내 표정과 샐러드 앞에서의내 표정만 봐도ㅋㅋㅋ 다른사람인줄ㅋㅋㅋㅋㅋ 🤷🏻‍♀️.영화관 팝콘대신 단백질과자 열심히 골라서 갔는데저녁되니 술앞에서 무너지고#와인바 가서 레드와인으로 타협(2병 마신건 안비밀) 🍷.#범죄도시2 넘 잔인해서 반이상은 눈 가리고 봤지만마동석 꾸르잼!!!! 통쾌한 히어로 🦸‍♂️.#시밀러룩 으로 예쁘게 입고 기분 좋았던 데이트♥︎오빠 소방정복은 언제봐도 멋있네♥︎
488,2022-06-05,좋아요 10개,조회 0회,"['#연휴', '#알차다', '#ㅎㅎ', '#좋네', '#일상스타그램', '#연휴스타그램', '#범죄도시2', '#간만의영화도좋았음']","오후 2시에 집에서 나와서  하루가 넘어 갔네~하루 길게쓰고 좋다~ㅋㅋㅋ커피, (점심)맘스터치 햄버거, 하우스와인, 커피, 야외에서 맥주로 마무리~ 음~ 많이 먹긴했네 ㅋㅋㅋㅋ..오늘하루도 알차게 보내봐야지~~#연휴 #알차다 #ㅎㅎ #좋네 #일상스타그램 #연휴스타그램 #범죄도시2 #간만의영화도좋았음"
489,2022-06-05,좋아요 4개,조회 0회,"['#쥬라기공원', '#범죄도시2', '#영화', '#메가박스', '#ak플라자광명', '#광명']",범죄도시2도 재밌었지만 (무서워서 못본게 반이지만)쥬라기공원도 나는 너무 재밌었는걸 ☺️#쥬라기공원 #범죄도시2 #영화 #메가박스 #ak플라자광명 #광명
490,2022-06-05,좋아요 16개,조회 0회,"['#일상기록', '#오랜만이야', '#영화보기', '#범죄도시2']",뽕을뽑자뽑아~~~~~하루의마무리로끌려온영화관😅😅엄마와처음으로같이영화보기🤭☺😅😂....#일상기록#오랜만이야 #영화보기#범죄도시2
491,2022-06-05,좋아요 14개,조회 0회,"['#범죄도시2', '#어촌시대부평점', '#럽스타그램', '#부부스타그램', '#데이트', '#일상', '#주말', '#영화', '#술한잔', '#어촌시대', '#싱싱한회', '#바지락탕', '#바지락술찜', '#광어회', '#대자같은중자', '#멍게']","신랑이랑 데이트♡ 아들이 둘이서 데이트하다 늦게늦게 오란다ㅎㅎㅎ 오랫만에 영화관데이트#범죄도시2 재밌게보구 #어촌시대부평점 에서 맛난 광어회에  멍게, 바지락탕에 한잔이리저리 횟집 다녀보고 시켜먹어도 봤지만 여기가 젤싱싱 하구 맛도 양도 쵝오 👍 좋쿠만 :)둘이서 집에오는길에 이런저런 얘기하면서 선선한 밤바람도 쐬고이렇게 또 주말이 지나간다데이트는 역시 좋아중요한건 내일 공휴일#럽스타그램 #부부스타그램 #데이트 #일상 #주말 #영화 #술한잔 #어촌시대 #싱싱한회 #바지락탕 #바지락술찜 #광어회 #대자같은중자 #멍게"
492,2022-06-05,좋아요 26개,조회 0회,"['#밤마실도', '#영화도', '#팝콘도', '#진짜오랜만이다', '#세대주님과', '#범죄도시2', '#손석구보다마동석']",🎬#밤마실도 #영화도 #팝콘도 #진짜오랜만이다#세대주님과 #범죄도시2 #손석구보다마동석
493,2022-06-05,좋아요 12개,조회 0회,"['#나홀로', '#심야영화보기', '#밤나들이🌙', '#범죄도시2', '#잼나다', '#시간가는줄모르고옛날히트때부터조아라한', '#마동석❤️역시👍', '#손석구❤️']",오랜만에조아라하는#나홀로#심야영화보기#밤나들이🌙 .#범죄도시2#잼나다#시간가는줄모르고옛날히트때부터조아라한#마동석❤️역시👍 영화보고 반한 #손석구❤️
494,2022-06-05,좋아요 87개,조회 0회,"['#선생님스타그램', '#쌤스타그램', '#쌤', '#수학교사스타그램', '#수학선생님스타그램', '#수학쌤', '#수학쌤스타그램', '#소통', '#소통해요', '#소통스타그램', '#좋반', '#소통환영', '#좋반환영', '#좋반해요', '#인친', '#인친에서실친으로🙆\u200d♀️', '#인친환영', '#선팔', '#선팔맞팔', '#선팔환영', '#선팔하면맞팔가요', '#dm환영🙌', '#영화소통', '#영화🎬', '#영화스타그램🎬', '#영화봐요', '#범죄도시2', '#허동원', '#마동석', '#손석구)']","#선생님스타그램 #쌤스타그램 #쌤 #수학교사스타그램 #수학선생님스타그램 #수학쌤 #수학쌤스타그램 #소통 #소통해요 #소통스타그램 #좋반 #소통환영 #좋반환영 #좋반해요 #인친 #인친에서실친으로🙆‍♀️ #인친환영 #선팔 #선팔맞팔 #선팔환영 #선팔하면맞팔가요 #dm환영🙌 #영화소통#영화🎬 #영화스타그램🎬#영화봐요 #범죄도시2 #허동원 1. 길가메시를 능가하는 마석도(#마동석 )- 주먹이야 자주 나올것으로 예상했고- 이터널스에서 매우 큰 괴물을 잠재울때쓴 싸대기의 주인공은 바로 까불이 -) 싸대기를 맞으니 그냥 뻗음!- 한 번 휘두르면 파괴력×음향효과 까지 덧붙여 그 파괴력을 몇배이상 늘려놓음!- 로마에가면 꼭 로마법을 따라야하느냐? 이유가 어딨어? 나쁜놈은 그냥잡는거야! 라는 말로 과감히 안따르는 마석도! 이 부분이 아주 통쾌하였다!- 파동으로 고막을 터뜨리려했던 부분에서 깜놀- 편집의 의도와 풀스토리가 중요함을 일깨워줌!(비판적사고의 필요성)2. 범죄도시2 vs 다만악👍 범죄도시2는 악역이 지나간길을 선역이 쫓아가지만👍 다만악은 선역이 지나간길을 악역이 쫓아가는 구조로흐름이 반대로 진행됨을 알 수있다!3. 장첸(윤계상) vs 강해상(#손석구) ♻️ 묻지마 폭행 및 살인, 무자비함은 같지만♻️ 극에서는 장첸이 강해상보다 강하게 묘사되었다.♻️ 마석도는 장첸을 상대하는데 크게 고전했으나,강해상을 상대했을때는 그리 고전한적이 없는것으로 필자는 해석을하였다.4. 전일만(최귀화) vs 마석도(마동석)의 티카티카~🗽 범죄도시 1에서는 의식을 안한이름 전일만🗽 필자에게 새로운 별칭이 생긴후🗽 범죄도시2에서는 의식을 하게된 전일만...권일만...5. 1편보다 가볍지만 부드럽게 다가온 여러유머✈️ USB✈️ 누가5야?P.S.) a) 오랜만에 한국영화에서 천만관객이 나올것인가.b) 오동균(허동원)의 큰 역할을 잘 봤으며c) 악역의 맷집은 전혀 이해되지않은 강함.d) 친형과 다름없는 형과 함께봐서 더욱 굿!"
495,2022-06-05,좋아요 12개,조회 0회,"['#혼영담번에', '#심야영화데이트~❤', '#범죄도시2']",#혼영담번에#심야영화데이트~❤#범죄도시2 완젼 잼나다 1편 안봐도 ㅋㅋ 손석구 존잘~❤마요미 ~멋져~얘덜아 엄마 언넝 달려갈게 ㅜㅜ 젤리사서 ~
496,2022-06-05,좋아요 11개,조회 0회,"['#벤탄빌라', '#범죄도시2']",맛난 동남아 식당 발견! ㅎㅎㅎ 똠냥꿍 짱 맛있닷...☆ 범죄도시2 대박 #벤탄빌라 #범죄도시2 _길가메쉬 출몰
497,2022-06-05,좋아요 12개,조회 0회,"['#범죄도시2', '#무대인사', '#강해상_나도_납치해라']",범죄도시 무대 인사 다녀왔었는데 꽃 못 줬다ㅜㅜ호치민 주소 부탁드릴게요😘#범죄도시2 #무대인사 #강해상_나도_납치해라
498,2022-06-05,좋아요 23개,조회 0회,"['#동갑내기부부', '#가게마감후', '#영화관람', '#kt멤버쉽vip무료', '#꽁짜영화보기', '#범죄도시2', '#롯데몰김포공항', '#롯데시네마', '#애들은어디에', '#다둥이부부', '#취향쌤쌤', '#내일도출근', '#자영업자의삶']",#동갑내기부부 #가게마감후 #영화관람 월남선생홍보하는거? 옷은 어쩜좋냐구 ㅋㅋ #kt멤버쉽vip무료 #꽁짜영화보기 #범죄도시2 #롯데몰김포공항 #롯데시네마 #애들은어디에 #다둥이부부 ㅋㅋ #취향쌤쌤 #내일도출근 #자영업자의삶
499,2022-06-05,좋아요 103개,조회 0회,"['#연휴다음날', '#뮤지컬', '#넥스트투노멀', '#nexttonormal', '#연휴', '#힐링살롱', '#범죄도시2', '#마동석🥰', '#잠실', '#석촌호수', '#송리단길']","#연휴다음날 출근이 없는 일요일 저녁나의 뮤즈 최정원 선생님 뮤지컬도 보고,언니네 집에서 놀다가 같이 영화도 보고,헤어짐이 아쉬워 석촌호수 산책하다퓔 받아서 송리단길🍷아름다운 밤이에요울언니랑 나랑 지금 신났음🤩#뮤지컬 #넥스트투노멀 #nexttonormal #연휴 #힐링살롱 #범죄도시2 #마동석🥰 #잠실 #석촌호수 #송리단길"
500,2022-06-05,좋아요 16개,조회 0회,"['#심야영화', '#범죄도시2', '#리클라이너영화관', '#야당cgv']",#심야영화#범죄도시2 몇년만인지…🥲#리클라이너영화관 #야당cgv
501,2022-06-05,좋아요 6개,조회 0회,['#범죄도시2'],노크해서 팝콘 줍줍 🍿 영화 재밋었댜#범죄도시2
502,2022-06-05,좋아요 26개,조회 0회,"['#범죄도시2', '#역시', '#마동석', '#영화짱', '#👍👍', '#부부스타그램', '#오랜만', '#영화', '#2년만', '#꿀잼', '#손석구']",진짜 오랜만에 영화애기 가졌을때는 코로나가 심해 못보고지금은 아현이가 있기에 보기 힘든상황에울마미가 봐주셔서 볼수있었던 영화인데완전 꿀잼이라 시간가는줄 몰랐다👍👍#범죄도시2#역시#마동석#영화짱#👍👍#부부스타그램#오랜만#영화#2년만#꿀잼#손석구
503,2022-06-05,좋아요 4개,조회 0회,"['#마동석', '#강해상', '#최귀화', '#하준', '#허동원', '#정재광', '#범죄도시2']",범죄도시 2 네이버 영화 제가 쓴 후기 입니다 좋아요 많이 받아서 기분 좋네요 😄 배우님들 이따 무대인사에서 만나요!#마동석#강해상#최귀화#하준#허동원#정재광#범죄도시2
504,2022-06-05,좋아요 19개,조회 0회,"['#몇년만인가?영화본지ㅋ오늘은', '#삼정타워', '#범죄도시2', '#코인노래방', '#첨', '#질러질러', '#귀가멍멍', '#비오는']",#몇년만인가?영화본지ㅋ오늘은 안잤다ㅋㅋㅋㅋㅋ#삼정타워#범죄도시2#코인노래방#첨 가봄#질러질러#귀가멍멍#비오는 일욜저녁
505,2022-06-05,좋아요 23개,조회 0회,[],이 사진 너무 좋아 ..💚
506,2022-06-05,좋아요 39개,조회 0회,"['#오데완오늘의', '#옥정', '#cgv', '#범죄도시2', '#영화관데이트', '#드디어', '#팝콘먹방', '#조타조아💕', '#오락실데이트', '#주말데이트', '#일상', '#소확행', '#럽스타']",#오데완오늘의 데이트 완료👏#옥정#cgv#범죄도시2#영화관데이트#드디어#팝콘먹방#조타조아💕#오락실데이트#주말데이트#일상#소확행#럽스타
507,2022-06-05,좋아요 24개,조회 0회,"['#데이트♡', '#범죄도시2', '#극장데이트', '#팝콘각🍿🥤', '#리클라이너석편하다', '#근데오빠뒤에남자발냄새ㅡ', '#정장입고옆자리여친이랑데이트고생햇나보다..마스크올리쟈ㅋㅋ', '#간만에영화관신난다♡', '#마동석이니까', '#손석구쟈닌해']",#데이트♡ #범죄도시2 #극장데이트 #팝콘각🍿🥤#리클라이너석편하다 #근데오빠뒤에남자발냄새ㅡ#정장입고옆자리여친이랑데이트고생햇나보다..마스크올리쟈ㅋㅋ#간만에영화관신난다♡ #마동석이니까 #손석구쟈닌해
508,2022-06-05,좋아요 1개,조회 0회,"['#자유로자동차극장', '#범죄도시2']",#자유로자동차극장 #범죄도시2 장첸보단 강해상
509,2022-06-05,좋아요 64개,조회 0회,"['#범죄도시2', '#영화', '#범죄도시무대인사', '#왕십리cgv', '#왕십리역', '#왕십리', '#cgv', '#주말', '#마동석', '#동석바라기', '#손석구', '#허동원', '#최귀화', '#박지환', '#정재광', '#음문석', '#김찬형', '#차우진']",범죄도시2 왕십리💓영상을 올렸었는데아쉬워서 영상캡쳐본을 만들어봤다..편집하다보니 손석구님을 발견🤭범죄도시2 아직도 안보신분들은?진실의방으로😇천만가자🏃‍♀️🏃‍♀️🏃‍♀️@aboentertainment @donlee @dongwon9929 @guyhwachoi @sonsukku @monsterz_sic #범죄도시2 #영화 #범죄도시무대인사 #왕십리cgv #왕십리역 #왕십리 #cgv #주말 #마동석 #동석바라기 #손석구 #허동원 #최귀화 #박지환 #정재광 #음문석 #김찬형 #차우진
510,2022-06-05,좋아요 12개,조회 0회,"['#김부부', '#데이트', '#자유시간', '#엄마찬스', '#콧바람', '#영화한편', '#범죄도시2', '#재미짐', '#건대한바퀴', '#감성타코', '#꿀맛', '#잘먹었습니다', '#좋은시간']",2022.6.5간만에 영화다운 영화보고둘이 데이트👫💕입맛 없었는데맛있게 잘먹었네😋..#김부부#데이트#자유시간#엄마찬스#콧바람#영화한편#범죄도시2#재미짐#건대한바퀴#감성타코#꿀맛#잘먹었습니다 #좋은시간
511,2022-06-05,좋아요 3개,조회 0회,"['#영화', '#오랫만에극장', '#니내가누군지아니', '#장첸말고', '#강해상', '#세상무서워😭', '#영화보는거잼나', '#범죄도시2']",#영화 #오랫만에극장 #니내가누군지아니 #장첸말고 #강해상 #세상무서워😭 #영화보는거잼나#범죄도시2
512,2022-06-04,좋아요 81개,조회 0회,"['#05', '#05년생', '#시험기간', '#범죄도시2', '#재미따', '#다시', '#놀고', '#싶다', '#일상', '#셀카', '#셀스타그램', '#맞팔']",사랑하는...... #05#05년생#시험기간#범죄도시2#재미따#다시#놀고#싶다#일상#셀카#셀스타그램#맞팔
513,2022-06-05,좋아요 5개,조회 0회,"['#가수원cgv', '#범죄도시2']",가수원cgv 범죄도시2 영화관람 #가수원cgv #범죄도시2
514,2022-06-05,좋아요 17개,조회 0회,"['#석구앓이', '#또시작', '#손석구', '#sonsukku', '#나어쩔🥰', '#범죄도시2']",석구야~~~ 나랑 살자😍#석구앓이 #또시작#손석구 #sonsukku #나어쩔🥰#범죄도시2 아줌마 몇 년만에 영화보구 미쳤음😇멋있당💕
515,2022-06-05,좋아요 10개,조회 0회,"['#범죄도시2', '#통쾌', '#재밌다']",영화관 밤마실😚예람이는 친정 서한이는 시댁 이건 다시 못올기회👍진짜 보고 싶었는데 연애시절처럼 오붓하게 잘 보고옴💕#범죄도시2 #통쾌#재밌다
516,2022-06-05,좋아요 19개,조회 0회,"['#범죄도시2', '#숨통트인다', '#범죄도시2', '#짱잼꿀잼핵잼', '#천만가즈아', '#자유부인']",꺅~🤩! 저 방금 동네친구랑 급 심야자유부인~!!하고왔어요~! 애들재우고 #범죄도시2 보는 기분이란 증맬 꾸르잼~!! 👍👍👍 밤공기너무좋아요~~!! 엄마들의 해방일지~!! 마동석손석구 대박!!잼나요~!!! 다들보세요~!! 이제 영화관서 먹을수도있구 너무좋아요~!신난다신난다~! 노메이크업자유부인놀이 증말 한달에한번은 해야할까바요. 짜릿하네요💗💗 기분좋은아주미#숨통트인다 #범죄도시2 #짱잼꿀잼핵잼 #천만가즈아 #자유부인
517,2022-06-05,좋아요 15개,조회 0회,"['#경시생👮', '#공스타그램', '#신광은윌비스', '#전국모고', '#범죄도시2', '#안녕식당천호']","6/4,6/5〰️쉬어가는듯한 주말인데 왜이리 힘들지🥹오늘 노량진 진짜 오랜만에 갔다9호선만 타도 감정이 기억되는 그 공기에 기분 몹시 나빴었는데 나름 무뎌졌다. 뭐뭐같던 노량진고시원생활에서의 기억도 그랬으면.모의고사도 무난하게 잘 보고 왔고 너무나 느슨한 나의 마음에 적당한 긴장감주기 딱 좋았다참 신기한게 정말 공부한 만큼 점수가 나와서 은근히 의욕생긴다실수도 했지만 다음에 실수안하면 되는걸 ੧ᐛ੭노량진 간 김에 집근처에서 퇴짜먹은 내 책 제본하려고 갔는데 일요일이라 7군데를 가도 다 닫혀서 노량진갬성 잔뜩인 곳에서 제본 맡겼는데 진짜 참혹하다ㅋㅋㅋㅋ 아 내책ㅋㅋㅋㅠㅜㅠㅠ 어쩐지 싸더라,, 이미 타공된건 어쩔 수 없고 넉넉하지 못한 스프링으로 빡빡하게 넘어가는건 참을수가 없어서 제본용 스프링 주문했다ㅋㅋ좋게 생각하면 많이 주문해둔 스프링 들고 집근처 제본하는데로 가면 두껍다고 거절당하지는 않을듯🤣(참혹하게 제본당한 내 책들은 내일 슬쩍 올려보기로)〰️그리고 어젠 오전에 일어나보니 컨디션 꽝이길래 집공했는데 동생이랑 저녁 외식하고 급 영화 보자는 말에 설득당해 심야영화까지봄 (이래서 집공이 위험)하루 개꿀잼으로 보내서 후회는 없다ㅎㅎ 범죄도시2 짱 재밌었다😜안녕식당 운좋게 웨이팅 없이 즐기고 왔다술 애매하게 마시면 머리아파서 보통 콜라를 먹는데 이건 맥주 마셔야하는 맛이라 한병으로 동생이랑 나눠마셨다 존맛🤍또먹고싶답 >⤙<〰️독서실 총무일 그만두고 기상시간이 슬슬 늦어지고 패턴이 좀 뒤틀려서 고민 많았는데 오늘 노량진다녀오고 이래저래 기운 다 빼서 꿀잠각이라 이때 기상패턴 잡아야겠다✊🏻#경시생👮 #공스타그램 #신광은윌비스 #전국모고 #범죄도시2 #안녕식당천호"
518,2022-06-05,좋아요 9개,조회 0회,"['#손석구', '#범죄도시2', '#마동석', '#이동휘', '#카지노']",.뭐 드셨어요? ㅎㅎ@dlehdgnl  이동휘님 스토리#손석구#범죄도시2 #마동석 #이동휘#카지노
519,2022-06-05,좋아요 16개,조회 0회,"['#광주', '#상무점', '#에머이', '#에머이광주상무점', '#차돌쌀국수', '#볶음밥', '#야채볶음', '#톰찌엔', '#상무', '#CGV', '#범죄도시2', '#두번째', '#오빠랑함께💕', '#행복만땅사랑가득']",#광주 #상무점 #에머이 #에머이광주상무점 #차돌쌀국수 #볶음밥 #야채볶음 #톰찌엔 #상무 #CGV #범죄도시2 #두번째 #오빠랑함께💕 #행복만땅사랑가득
520,2022-06-05,좋아요 22개,조회 0회,"['#LTL_2022_072', '#LTL_이상용-', '#범죄도시2']","#LTL_2022_072 #LTL_이상용- <범죄도시2>를 보고 떠오르는 몇 가지 생각들을 짤막하게 적어보았습니다.- 저는 누구와 함께 영화보는 것을 좋아하는 사람은 아닙니다. 영화 동호회는 물론이고 온라인 커뮤니티도 이용하지 않습니다. 그냥 혼자 영화가 좋아서 영화 보고, 글 쓰는 게 좋아서 글 쓰고. 그런데 코로나 이후로 이 업계에 대한 생각을 더 많이 하게 된 것 같습니다. 저 역시 OTT를 즐겨 사용하면서도, 극장을 가지 않는 것이 당연시되는 사회가 오지 않았으면 좋겠다는 마음이 생기기도 하고. 언젠가 영화가 100만 관객을 넘기 어려워진 시대가 익숙해졌는데, 코로나가 완전히 끝나지 않았음에도 불구하고 900만 관객을 앞두고 있는 이 영화를 보며 일종의 안도를 느낍니다. 6월에도 좋은 영화들이 개봉을 기다리고 있는데, 부지런히 보고 부지런히 쓰겠습니다.#범죄도시2"
521,2022-06-05,좋아요 15개,조회 0회,"['#범죄도시2', '#잼나다', '#목구멍', '#고기맛집', '#술은패스', '#아이들없이우리끼리', '#좋다좋아', '#친구들과영화보기', '#수다쟁이들', '#스트레스풀기', '#자유시간만끽', '#주말마무리끝👋']",즐거운일욜 ☺🙂친구들모임 🤗#범죄도시2 #잼나다 #목구멍 #고기맛집 #술은패스 #아이들없이우리끼리 #좋다좋아#친구들과영화보기 #수다쟁이들#스트레스풀기 #자유시간만끽 #주말마무리끝👋
